cohort_date,day_number,active_users,retention_rate
2021-01-04,16.0,4,0.17
2021-01-04,17.0,7,0.29
2021-01-04,18.0,4,0.17
2021-01-04,19.0,3,0.13
2021-01-04,20.0,6,0.25
2021-01-04,21.0,4,0.17
2021-01-04,22.0,3,0.13
2021-01-04,23.0,4,0.17
2021-01-04,24.0,1,0.04
2021-01-04,25.0,3,0.13
2021-01-04,26.0,3,0.13
2021-01-04,27.0,1,0.04
2021-01-04,28.0,4,0.17
2021-01-04,29.0,1,0.04
2021-01-04,30.0,3,0.13
2021-01-04,31.0,4,0.17
2021-01-04,32.0,1,0.04
2021-01-04,33.0,3,0.13
2021-01-04,34.0,3,0.13
2021-01-04,35.0,1,0.04
2021-01-04,36.0,5,0.21
2021-01-04,37.0,2,0.08
2021-01-04,38.0,1,0.04
2021-01-04,39.0,4,0.17
2021-01-04,41.0,4,0.17
2021-01-04,43.0,1,0.04
2021-01-04,44.0,1,0.04
2021-01-04,47.0,2,0.08
2021-01-04,48.0,1,0.04
2021-01-04,49.0,1,0.04
2021-01-04,50.0,1,0.04
2021-01-04,52.0,1,0.04
2021-01-04,54.0,1,0.04
2021-01-05,0.0,2361,100.0
2021-01-05,1.0,96,4.07
2021-01-05,2.0,38,1.61
2021-01-05,3.0,36,1.52
2021-01-05,4.0,26,1.1
2021-01-05,5.0,22,0.93
2021-01-05,6.0,19,0.8
2021-01-05,7.0,18,0.76
2021-01-05,8.0,11,0.47
2021-01-05,9.0,11,0.47
2021-01-05,10.0,12,0.51
2021-01-05,11.0,10,0.42
2021-01-05,12.0,6,0.25
2021-01-05,13.0,6,0.25
2021-01-05,14.0,10,0.42
2021-01-05,15.0,8,0.34
2021-01-05,16.0,8,0.34
2021-01-05,17.0,6,0.25
2021-01-05,18.0,9,0.38
2021-01-05,19.0,4,0.17
2021-01-05,20.0,4,0.17
2021-01-05,21.0,7,0.3
2021-01-05,22.0,5,0.21
2021-01-05,23.0,7,0.3
2021-01-05,24.0,5,0.21
2021-01-05,25.0,4,0.17
2021-01-05,26.0,3,0.13
2021-01-05,27.0,2,0.08
2021-01-05,28.0,3,0.13
2021-01-05,29.0,5,0.21
2021-01-05,30.0,3,0.13
2021-01-05,31.0,4,0.17
2021-01-05,32.0,3,0.13
2021-01-05,33.0,5,0.21
2021-01-05,34.0,2,0.08
2021-01-05,35.0,2,0.08
2021-01-05,36.0,4,0.17
2021-01-05,37.0,2,0.08
2021-01-05,38.0,4,0.17
2021-01-05,39.0,1,0.04
2021-01-05,40.0,3,0.13
2021-01-05,41.0,2,0.08
2021-01-05,42.0,4,0.17
2021-01-05,43.0,1,0.04
2021-01-05,44.0,4,0.17
2021-01-05,45.0,2,0.08
2021-01-05,46.0,1,0.04
2021-01-05,47.0,1,0.04
2021-01-05,48.0,1,0.04
2021-01-05,49.0,1,0.04
2021-01-05,51.0,1,0.04
2021-01-05,52.0,5,0.21
2021-01-05,53.0,1,0.04
2021-01-05,54.0,2,0.08
2021-01-06,0.0,2385,100.0
2021-01-06,1.0,76,3.19
2021-01-06,2.0,37,1.55
2021-01-06,3.0,32,1.34
2021-01-06,4.0,18,0.75
2021-01-06,5.0,28,1.17
2021-01-06,6.0,22,0.92
2021-01-06,7.0,12,0.5
2021-01-06,8.0,7,0.29
2021-01-06,9.0,10,0.42
2021-01-06,10.0,7,0.29
2021-01-06,11.0,7,0.29
2021-01-06,12.0,4,0.17
2021-01-06,13.0,8,0.34
2021-01-06,14.0,5,0.21
2021-01-06,15.0,4,0.17
2021-01-06,16.0,1,0.04
2021-01-06,17.0,2,0.08
2021-01-06,18.0,4,0.17
2021-01-06,19.0,4,0.17
2021-01-06,20.0,4,0.17
2021-01-06,21.0,6,0.25
2021-01-06,22.0,2,0.08
2021-01-06,23.0,4,0.17
2021-01-06,24.0,1,0.04
2021-01-06,25.0,1,0.04
2021-01-06,26.0,3,0.13
2021-01-06,28.0,1,0.04
2021-01-06,29.0,1,0.04
2021-01-06,30.0,4,0.17
2021-01-06,31.0,3,0.13
2021-01-06,32.0,1,0.04
2021-01-06,33.0,2,0.08
2021-01-06,34.0,3,0.13
2021-01-06,35.0,3,0.13
2021-01-06,37.0,1,0.04
2021-01-06,39.0,2,0.08
2021-01-06,40.0,2,0.08
2021-01-06,41.0,2,0.08
2021-01-06,42.0,1,0.04
2021-01-06,43.0,1,0.04
2021-01-06,45.0,2,0.08
2021-01-06,46.0,2,0.08
2021-01-06,47.0,1,0.04
2021-01-06,48.0,3,0.13
2021-01-06,49.0,2,0.08
2021-01-06,52.0,3,0.13
2021-01-06,53.0,1,0.04
2021-01-07,0.0,2344,100.0
2021-01-07,1.0,77,3.28
2021-01-07,2.0,33,1.41
2021-01-07,3.0,16,0.68
2021-01-07,4.0,15,0.64
2021-01-07,5.0,11,0.47
2021-01-07,6.0,10,0.43
2021-01-07,7.0,9,0.38
2021-01-07,8.0,3,0.13
2021-01-07,9.0,9,0.38
2021-01-07,10.0,8,0.34
2021-01-07,11.0,14,0.6
2021-01-07,12.0,7,0.3
2021-01-07,13.0,7,0.3
2021-01-07,14.0,11,0.47
2021-01-07,15.0,3,0.13
2021-01-07,16.0,5,0.21
2021-01-07,17.0,2,0.09
2021-01-07,18.0,2,0.09
2021-01-07,19.0,4,0.17
2021-01-07,20.0,4,0.17
2021-01-07,21.0,3,0.13
2021-01-07,22.0,2,0.09
2021-01-07,23.0,4,0.17
2021-01-07,24.0,2,0.09
2021-01-07,25.0,1,0.04
2021-01-07,26.0,7,0.3
2021-01-07,27.0,2,0.09
2021-01-07,28.0,4,0.17
2021-01-07,29.0,2,0.09
2021-01-07,30.0,4,0.17
2021-01-07,31.0,4,0.17
2021-01-07,32.0,4,0.17
2021-01-07,33.0,1,0.04
2021-01-07,34.0,1,0.04
2021-01-07,35.0,2,0.09
2021-01-07,36.0,2,0.09
2021-01-07,37.0,6,0.26
2021-01-07,38.0,1,0.04
2021-01-07,39.0,1,0.04
2021-01-07,40.0,4,0.17
2021-01-07,43.0,1,0.04
2021-01-07,44.0,1,0.04
2021-01-07,45.0,2,0.09
2021-01-07,47.0,4,0.17
2021-01-07,48.0,1,0.04
2021-01-07,50.0,1,0.04
2021-01-07,51.0,2,0.09
2021-01-07,52.0,5,0.21
2021-01-08,0.0,2636,100.0
2021-01-08,1.0,104,3.95
2021-01-08,2.0,47,1.78
2021-01-08,3.0,36,1.37
2021-01-08,4.0,27,1.02
2021-01-08,5.0,17,0.64
2021-01-08,6.0,13,0.49
2021-01-08,7.0,9,0.34
2021-01-08,8.0,16,0.61
2021-01-08,9.0,7,0.27
2021-01-08,10.0,9,0.34
2021-01-08,11.0,4,0.15
2021-01-08,12.0,10,0.38
2021-01-08,13.0,8,0.3
2021-01-08,14.0,3,0.11
2021-01-08,15.0,4,0.15
2021-01-08,16.0,9,0.34
2021-01-08,17.0,7,0.27
2021-01-08,18.0,12,0.46
2021-01-08,19.0,9,0.34
2021-01-08,20.0,4,0.15
2021-01-08,21.0,1,0.04
2021-01-08,22.0,8,0.3
2021-01-08,23.0,6,0.23
2021-01-08,24.0,4,0.15
2021-01-08,25.0,4,0.15
2021-01-08,26.0,3,0.11
2021-01-08,27.0,3,0.11
2021-01-08,28.0,3,0.11
2021-01-08,29.0,3,0.11
2021-01-08,30.0,4,0.15
2021-01-08,31.0,3,0.11
2021-01-08,32.0,4,0.15
2021-01-08,33.0,1,0.04
2021-01-08,34.0,3,0.11
2021-01-08,35.0,2,0.08
2021-01-08,36.0,2,0.08
2021-01-08,37.0,2,0.08
2021-01-08,38.0,3,0.11
2021-01-08,39.0,2,0.08
2021-01-08,40.0,2,0.08
2021-01-08,41.0,4,0.15
2021-01-08,43.0,1,0.04
2021-01-08,44.0,1,0.04
2021-01-08,45.0,2,0.08
2021-01-08,48.0,1,0.04
2021-01-08,49.0,1,0.04
2021-01-08,50.0,1,0.04
2021-01-08,51.0,2,0.08
2021-01-09,0.0,2591,100.0
2021-01-09,1.0,77,2.97
2021-01-09,2.0,45,1.74
2021-01-09,3.0,34,1.31
2021-01-09,4.0,25,0.96
2021-01-09,5.0,24,0.93
2021-01-09,6.0,9,0.35
2021-01-09,7.0,16,0.62
2021-01-09,8.0,7,0.27
2021-01-09,9.0,9,0.35
2021-01-09,10.0,11,0.42
2021-01-09,11.0,14,0.54
2021-01-09,12.0,10,0.39
2021-01-09,13.0,4,0.15
2021-01-09,14.0,4,0.15
2021-01-09,15.0,7,0.27
2021-01-09,16.0,9,0.35
2021-01-09,17.0,8,0.31
2021-01-09,18.0,10,0.39
2021-01-09,19.0,4,0.15
2021-01-09,20.0,3,0.12
2021-01-09,21.0,4,0.15
2021-01-09,22.0,5,0.19
2021-01-09,23.0,6,0.23
2021-01-09,24.0,2,0.08
2021-01-09,25.0,5,0.19
2021-01-09,26.0,3,0.12
2021-01-09,27.0,1,0.04
2021-01-09,28.0,4,0.15
2021-01-09,29.0,4,0.15
2021-01-09,30.0,3,0.12
2021-01-09,31.0,2,0.08
2021-01-09,32.0,2,0.08
2021-01-09,33.0,4,0.15
2021-01-09,34.0,2,0.08
2021-01-09,35.0,2,0.08
2021-01-09,36.0,2,0.08
2021-01-09,37.0,4,0.15
2021-01-09,38.0,1,0.04
2021-01-09,39.0,2,0.08
2021-01-09,40.0,3,0.12
2021-01-09,41.0,1,0.04
2021-01-09,42.0,3,0.12
2021-01-09,43.0,1,0.04
2021-01-09,44.0,3,0.12
2021-01-09,45.0,4,0.15
2021-01-09,46.0,2,0.08
2021-01-09,47.0,2,0.08
2021-01-09,48.0,2,0.08
2021-01-09,49.0,2,0.08
2021-01-10,0.0,2528,100.0
2021-01-10,1.0,97,3.84
2021-01-10,2.0,43,1.7
2021-01-10,3.0,29,1.15
2021-01-10,4.0,22,0.87
2021-01-10,5.0,17,0.67
2021-01-10,6.0,20,0.79
2021-01-10,7.0,19,0.75
2021-01-10,8.0,12,0.47
2021-01-10,9.0,13,0.51
2021-01-10,10.0,4,0.16
2021-01-10,11.0,6,0.24
2021-01-10,12.0,5,0.2
2021-01-10,13.0,6,0.24
2021-01-10,14.0,10,0.4
2021-01-10,15.0,6,0.24
2021-01-10,16.0,5,0.2
2021-01-10,17.0,11,0.44
2021-01-10,18.0,7,0.28
2021-01-10,19.0,5,0.2
2021-01-10,20.0,5,0.2
2021-01-10,21.0,7,0.28
2021-01-10,22.0,6,0.24
2021-01-10,23.0,8,0.32
2021-01-10,24.0,3,0.12
2021-01-10,25.0,7,0.28
2021-01-10,26.0,3,0.12
2021-01-10,27.0,2,0.08
2021-01-10,28.0,2,0.08
2021-01-10,29.0,1,0.04
2021-01-10,30.0,4,0.16
2021-01-10,31.0,2,0.08
2021-01-10,32.0,3,0.12
2021-01-10,33.0,5,0.2
2021-01-10,34.0,1,0.04
2021-01-10,35.0,3,0.12
2021-01-10,36.0,4,0.16
2021-01-10,37.0,4,0.16
2021-01-10,38.0,3,0.12
2021-01-10,39.0,4,0.16
2021-01-10,40.0,5,0.2
2021-01-10,41.0,2,0.08
2021-01-10,42.0,2,0.08
2021-01-10,43.0,3,0.12
2021-01-10,44.0,2,0.08
2021-01-10,45.0,1,0.04
2021-01-10,46.0,1,0.04
2021-01-10,47.0,4,0.16
2021-01-10,48.0,2,0.08
2021-01-10,49.0,4,0.16
2021-01-11,0.0,2978,100.0
2021-01-11,1.0,103,3.46
2021-01-11,2.0,62,2.08
2021-01-11,3.0,37,1.24
2021-01-11,4.0,33,1.11
2021-01-11,5.0,17,0.57
2021-01-11,6.0,20,0.67
2021-01-11,7.0,21,0.71
2021-01-11,8.0,15,0.5
2021-01-11,9.0,13,0.44
2021-01-11,10.0,16,0.54
2021-01-11,11.0,11,0.37
2021-01-11,12.0,9,0.3
2021-01-11,13.0,10,0.34
2021-01-11,14.0,12,0.4
2021-01-11,15.0,4,0.13
2021-01-11,16.0,9,0.3
2021-01-11,17.0,6,0.2
2021-01-11,18.0,8,0.27
2021-01-11,19.0,7,0.24
2021-01-11,20.0,6,0.2
2021-01-11,21.0,7,0.24
2021-01-11,22.0,3,0.1
2021-01-11,23.0,10,0.34
2021-01-11,24.0,4,0.13
2021-01-11,25.0,4,0.13
2021-01-11,26.0,5,0.17
2021-01-11,27.0,6,0.2
2021-01-11,28.0,7,0.24
2021-01-11,29.0,5,0.17
2021-01-11,30.0,7,0.24
2021-01-11,31.0,8,0.27
2021-01-11,32.0,5,0.17
2021-01-11,33.0,3,0.1
2021-01-11,34.0,4,0.13
2021-01-11,35.0,3,0.1
2021-01-11,36.0,5,0.17
2021-01-11,37.0,4,0.13
2021-01-11,38.0,5,0.17
2021-01-11,39.0,2,0.07
2021-01-11,40.0,2,0.07
2021-01-11,41.0,1,0.03
2021-01-11,42.0,3,0.1
2021-01-11,43.0,1,0.03
2021-01-11,44.0,6,0.2
2021-01-11,45.0,6,0.2
2021-01-11,46.0,7,0.24
2021-01-11,47.0,1,0.03
2021-01-11,48.0,4,0.13
2021-01-12,0.0,2804,100.0
2021-01-12,1.0,97,3.46
2021-01-12,2.0,48,1.71
2021-01-12,3.0,31,1.11
2021-01-12,4.0,14,0.5
2021-01-12,5.0,17,0.61
2021-01-12,6.0,28,1.0
2021-01-12,7.0,16,0.57
2021-01-12,8.0,17,0.61
2021-01-12,9.0,12,0.43
2021-01-12,10.0,9,0.32
2021-01-12,11.0,17,0.61
2021-01-12,12.0,14,0.5
2021-01-12,13.0,8,0.29
2021-01-12,14.0,8,0.29
2021-01-12,15.0,7,0.25
2021-01-12,16.0,10,0.36
2021-01-12,17.0,4,0.14
2021-01-12,18.0,6,0.21
2021-01-12,19.0,2,0.07
2021-01-12,20.0,3,0.11
2021-01-12,21.0,5,0.18
2021-01-12,22.0,7,0.25
2021-01-12,23.0,1,0.04
2021-01-12,24.0,5,0.18
2021-01-12,25.0,5,0.18
2021-01-12,26.0,6,0.21
2021-01-12,27.0,5,0.18
2021-01-12,28.0,3,0.11
2021-01-12,29.0,3,0.11
2021-01-12,30.0,3,0.11
2021-01-12,31.0,1,0.04
2021-01-12,32.0,3,0.11
2021-01-12,33.0,3,0.11
2021-01-12,34.0,6,0.21
2021-01-12,35.0,4,0.14
2021-01-12,36.0,3,0.11
2021-01-12,37.0,1,0.04
2021-01-12,38.0,2,0.07
2021-01-12,39.0,3,0.11
2021-01-12,40.0,2,0.07
2021-01-12,41.0,2,0.07
2021-01-12,42.0,5,0.18
2021-01-12,44.0,3,0.11
2021-01-12,45.0,1,0.04
2021-01-12,47.0,1,0.04
2021-01-13,0.0,2819,100.0
2021-01-13,1.0,103,3.65
2021-01-13,2.0,47,1.67
2021-01-13,3.0,18,0.64
2021-01-13,4.0,19,0.67
2021-01-13,5.0,28,0.99
2021-01-13,6.0,24,0.85
2021-01-13,7.0,17,0.6
2021-01-13,8.0,23,0.82
2021-01-13,9.0,19,0.67
2021-01-13,10.0,8,0.28
2021-01-13,11.0,7,0.25
2021-01-13,12.0,6,0.21
2021-01-13,13.0,9,0.32
2021-01-13,14.0,6,0.21
2021-01-13,15.0,11,0.39
2021-01-13,16.0,5,0.18
2021-01-13,17.0,1,0.04
2021-01-13,18.0,7,0.25
2021-01-13,19.0,7,0.25
2021-01-13,20.0,7,0.25
2021-01-13,21.0,4,0.14
2021-01-13,22.0,7,0.25
2021-01-13,23.0,3,0.11
2021-01-13,24.0,5,0.18
2021-01-13,25.0,4,0.14
2021-01-13,26.0,2,0.07
2021-01-13,27.0,4,0.14
2021-01-13,28.0,2,0.07
2021-01-13,29.0,5,0.18
2021-01-13,30.0,3,0.11
2021-01-13,31.0,1,0.04
2021-01-13,32.0,3,0.11
2021-01-13,33.0,1,0.04
2021-01-13,34.0,1,0.04
2021-01-13,35.0,2,0.07
2021-01-13,36.0,2,0.07
2021-01-13,37.0,2,0.07
2021-01-13,38.0,1,0.04
2021-01-13,39.0,4,0.14
2021-01-13,41.0,4,0.14
2021-01-13,42.0,5,0.18
2021-01-13,43.0,6,0.21
2021-01-13,44.0,2,0.07
2021-01-13,45.0,1,0.04
2021-01-13,46.0,2,0.07
2021-01-14,0.0,2732,100.0
2021-01-14,1.0,89,3.26
2021-01-14,2.0,38,1.39
2021-01-14,3.0,27,0.99
2021-01-14,4.0,37,1.35
2021-01-14,5.0,23,0.84
2021-01-14,6.0,17,0.62
2021-01-14,7.0,21,0.77
2021-01-14,8.0,12,0.44
2021-01-14,9.0,12,0.44
2021-01-14,10.0,12,0.44
2021-01-14,11.0,11,0.4
2021-01-14,12.0,13,0.48
2021-01-14,13.0,13,0.48
2021-01-14,14.0,11,0.4
2021-01-14,15.0,10,0.37
2021-01-14,16.0,8,0.29
2021-01-14,17.0,11,0.4
2021-01-14,18.0,15,0.55
2021-01-14,19.0,9,0.33
2021-01-14,20.0,8,0.29
2021-01-14,21.0,6,0.22
2021-01-14,22.0,3,0.11
2021-01-14,23.0,2,0.07
2021-01-14,24.0,7,0.26
2021-01-14,25.0,3,0.11
2021-01-14,26.0,5,0.18
2021-01-14,27.0,3,0.11
2021-01-14,28.0,6,0.22
2021-01-14,29.0,1,0.04
2021-01-14,30.0,5,0.18
2021-01-14,31.0,3,0.11
2021-01-14,32.0,4,0.15
2021-01-14,33.0,2,0.07
2021-01-14,34.0,3,0.11
2021-01-14,35.0,5,0.18
2021-01-14,36.0,3,0.11
2021-01-14,37.0,2,0.07
2021-01-14,38.0,2,0.07
2021-01-14,39.0,2,0.07
2021-01-14,40.0,4,0.15
2021-01-14,41.0,5,0.18
2021-01-14,42.0,4,0.15
2021-01-14,43.0,3,0.11
2021-01-14,44.0,1,0.04
2021-01-14,45.0,5,0.18
2021-01-15,0.0,2586,100.0
2021-01-15,1.0,78,3.02
2021-01-15,2.0,40,1.55
2021-01-15,3.0,36,1.39
2021-01-15,4.0,33,1.28
2021-01-15,5.0,11,0.43
2021-01-15,6.0,16,0.62
2021-01-15,7.0,11,0.43
2021-01-15,8.0,9,0.35
2021-01-15,9.0,10,0.39
2021-01-15,10.0,8,0.31
2021-01-15,11.0,12,0.46
2021-01-15,12.0,12,0.46
2021-01-15,13.0,8,0.31
2021-01-15,14.0,7,0.27
2021-01-15,15.0,6,0.23
2021-01-15,16.0,3,0.12
2021-01-15,17.0,6,0.23
2021-01-15,18.0,4,0.15
2021-01-15,19.0,5,0.19
2021-01-15,20.0,5,0.19
2021-01-15,21.0,3,0.12
2021-01-15,22.0,4,0.15
2021-01-15,23.0,1,0.04
2021-01-15,24.0,6,0.23
2021-01-15,25.0,2,0.08
2021-01-15,26.0,2,0.08
2021-01-15,27.0,3,0.12
2021-01-15,28.0,2,0.08
2021-01-15,29.0,4,0.15
2021-01-15,30.0,2,0.08
2021-01-15,31.0,2,0.08
2021-01-15,32.0,4,0.15
2021-01-15,33.0,4,0.15
2021-01-15,34.0,3,0.12
2021-01-15,35.0,2,0.08
2021-01-15,36.0,2,0.08
2021-01-15,37.0,3,0.12
2021-01-15,38.0,2,0.08
2021-01-15,39.0,1,0.04
2021-01-15,40.0,1,0.04
2021-01-15,41.0,1,0.04
2021-01-15,42.0,3,0.12
2021-01-15,43.0,1,0.04
2021-01-15,44.0,3,0.12
2021-01-16,0.0,2463,100.0
2021-01-16,1.0,98,3.98
2021-01-16,2.0,50,2.03
2021-01-16,3.0,30,1.22
2021-01-16,4.0,19,0.77
2021-01-16,5.0,21,0.85
2021-01-16,6.0,17,0.69
2021-01-16,7.0,16,0.65
2021-01-16,8.0,12,0.49
2021-01-16,9.0,12,0.49
2021-01-16,10.0,13,0.53
2021-01-16,11.0,15,0.61
2021-01-16,12.0,8,0.32
2021-01-16,13.0,9,0.37
2021-01-16,14.0,9,0.37
2021-01-16,15.0,11,0.45
2021-01-16,16.0,10,0.41
2021-01-16,17.0,5,0.2
2021-01-16,18.0,9,0.37
2021-01-16,19.0,9,0.37
2021-01-16,20.0,3,0.12
2021-01-16,21.0,7,0.28
2021-01-16,22.0,7,0.28
2021-01-16,23.0,5,0.2
2021-01-16,24.0,4,0.16
2021-01-16,25.0,4,0.16
2021-01-16,26.0,6,0.24
2021-01-16,27.0,4,0.16
2021-01-16,28.0,8,0.32
2021-01-16,29.0,4,0.16
2021-01-16,30.0,6,0.24
2021-01-16,31.0,3,0.12
2021-01-16,32.0,6,0.24
2021-01-16,33.0,2,0.08
2021-01-16,34.0,1,0.04
2021-01-16,36.0,2,0.08
2021-01-16,37.0,3,0.12
2021-01-16,38.0,3,0.12
2021-01-16,39.0,2,0.08
2021-01-16,40.0,2,0.08
2021-01-16,41.0,3,0.12
2021-01-16,42.0,2,0.08
2021-01-16,43.0,5,0.2
2021-01-17,0.0,2581,100.0
2021-01-17,1.0,97,3.76
2021-01-17,2.0,36,1.39
2021-01-17,3.0,30,1.16
2021-01-17,4.0,17,0.66
2021-01-17,5.0,23,0.89
2021-01-17,6.0,19,0.74
2021-01-17,7.0,10,0.39
2021-01-17,8.0,12,0.46
2021-01-17,9.0,6,0.23
2021-01-17,10.0,10,0.39
2021-01-17,11.0,7,0.27
2021-01-17,12.0,7,0.27
2021-01-17,13.0,7,0.27
2021-01-17,14.0,4,0.15
2021-01-17,15.0,5,0.19
2021-01-17,16.0,3,0.12
2021-01-17,17.0,4,0.15
2021-01-17,18.0,4,0.15
2021-01-17,19.0,5,0.19
2021-01-17,20.0,1,0.04
2021-01-17,21.0,6,0.23
2021-01-17,22.0,6,0.23
2021-01-17,23.0,5,0.19
2021-01-17,24.0,4,0.15
2021-01-17,25.0,3,0.12
2021-01-17,26.0,2,0.08
2021-01-17,27.0,2,0.08
2021-01-17,28.0,3,0.12
2021-01-17,29.0,4,0.15
2021-01-17,30.0,1,0.04
2021-01-17,31.0,5,0.19
2021-01-17,32.0,5,0.19
2021-01-17,33.0,3,0.12
2021-01-17,34.0,4,0.15
2021-01-17,35.0,2,0.08
2021-01-17,36.0,4,0.15
2021-01-17,37.0,4,0.15
2021-01-17,38.0,1,0.04
2021-01-17,40.0,1,0.04
2021-01-17,41.0,3,0.12
2021-01-17,42.0,4,0.15
2021-01-18,0.0,2816,100.0
2021-01-18,1.0,111,3.94
2021-01-18,2.0,47,1.67
2021-01-18,3.0,41,1.46
2021-01-18,4.0,27,0.96
2021-01-18,5.0,15,0.53
2021-01-18,6.0,11,0.39
2021-01-18,7.0,20,0.71
2021-01-18,8.0,12,0.43
2021-01-18,9.0,14,0.5
2021-01-18,10.0,17,0.6
2021-01-18,11.0,10,0.36
2021-01-18,12.0,6,0.21
2021-01-18,13.0,12,0.43
2021-01-18,14.0,15,0.53
2021-01-18,15.0,10,0.36
2021-01-18,16.0,9,0.32
2021-01-18,17.0,8,0.28
2021-01-18,18.0,7,0.25
2021-01-18,19.0,5,0.18
2021-01-18,20.0,5,0.18
2021-01-18,21.0,7,0.25
2021-01-18,22.0,10,0.36
2021-01-18,23.0,1,0.04
2021-01-18,24.0,5,0.18
2021-01-18,25.0,8,0.28
2021-01-18,26.0,5,0.18
2021-01-18,27.0,4,0.14
2021-01-18,28.0,3,0.11
2021-01-18,29.0,5,0.18
2021-01-18,30.0,2,0.07
2021-01-18,31.0,1,0.04
2021-01-18,32.0,3,0.11
2021-01-18,33.0,4,0.14
2021-01-18,34.0,2,0.07
2021-01-18,35.0,4,0.14
2021-01-18,36.0,1,0.04
2021-01-18,37.0,2,0.07
2021-01-18,38.0,5,0.18
2021-01-18,39.0,2,0.07
2021-01-18,40.0,1,0.04
2021-01-18,41.0,2,0.07
2021-01-19,0.0,2835,100.0
2021-01-19,1.0,118,4.16
2021-01-19,2.0,63,2.22
2021-01-19,3.0,31,1.09
2021-01-19,4.0,16,0.56
2021-01-19,5.0,21,0.74
2021-01-19,6.0,23,0.81
2021-01-19,7.0,18,0.63
2021-01-19,8.0,12,0.42
2021-01-19,9.0,11,0.39
2021-01-19,10.0,9,0.32
2021-01-19,11.0,11,0.39
2021-01-19,12.0,9,0.32
2021-01-19,13.0,11,0.39
2021-01-19,14.0,8,0.28
2021-01-19,15.0,14,0.49
2021-01-19,16.0,8,0.28
2021-01-19,17.0,10,0.35
2021-01-19,18.0,10,0.35
2021-01-19,19.0,8,0.28
2021-01-19,20.0,10,0.35
2021-01-19,21.0,10,0.35
2021-01-19,22.0,10,0.35
2021-01-19,23.0,9,0.32
2021-01-19,24.0,7,0.25
2021-01-19,25.0,3,0.11
2021-01-19,26.0,6,0.21
2021-01-19,27.0,4,0.14
2021-01-19,28.0,6,0.21
2021-01-19,29.0,2,0.07
2021-01-19,30.0,5,0.18
2021-01-19,31.0,3,0.11
2021-01-19,32.0,3,0.11
2021-01-19,33.0,6,0.21
2021-01-19,34.0,5,0.18
2021-01-19,35.0,6,0.21
2021-01-19,36.0,5,0.18
2021-01-19,37.0,5,0.18
2021-01-19,38.0,8,0.28
2021-01-19,39.0,3,0.11
2021-01-19,40.0,4,0.14
2021-01-20,0.0,2776,100.0
2021-01-20,1.0,104,3.75
2021-01-20,2.0,50,1.8
2021-01-20,3.0,27,0.97
2021-01-20,4.0,19,0.68
2021-01-20,5.0,32,1.15
2021-01-20,6.0,18,0.65
2021-01-20,7.0,15,0.54
2021-01-20,8.0,7,0.25
2021-01-20,9.0,9,0.32
2021-01-20,10.0,8,0.29
2021-01-20,11.0,6,0.22
2021-01-20,12.0,12,0.43
2021-01-20,13.0,11,0.4
2021-01-20,14.0,4,0.14
2021-01-20,15.0,7,0.25
2021-01-20,16.0,13,0.47
2021-01-20,17.0,8,0.29
2021-01-20,18.0,5,0.18
2021-01-20,19.0,4,0.14
2021-01-20,20.0,6,0.22
2021-01-20,21.0,6,0.22
2021-01-20,22.0,4,0.14
2021-01-20,23.0,5,0.18
2021-01-20,24.0,2,0.07
2021-01-20,25.0,4,0.14
2021-01-20,26.0,5,0.18
2021-01-20,27.0,5,0.18
2021-01-20,28.0,4,0.14
2021-01-20,29.0,4,0.14
2021-01-20,30.0,2,0.07
2021-01-20,31.0,3,0.11
2021-01-20,32.0,1,0.04
2021-01-20,33.0,3,0.11
2021-01-20,34.0,1,0.04
2021-01-20,35.0,2,0.07
2021-01-20,36.0,4,0.14
2021-01-20,37.0,4,0.14
2021-01-20,38.0,1,0.04
2021-01-20,39.0,2,0.07
2021-01-21,0.0,2681,100.0
2021-01-21,1.0,95,3.54
2021-01-21,2.0,40,1.49
2021-01-21,3.0,24,0.9
2021-01-21,4.0,36,1.34
2021-01-21,5.0,26,0.97
2021-01-21,6.0,15,0.56
2021-01-21,7.0,23,0.86
2021-01-21,8.0,21,0.78
2021-01-21,9.0,16,0.6
2021-01-21,10.0,14,0.52
2021-01-21,11.0,15,0.56
2021-01-21,12.0,13,0.48
2021-01-21,13.0,11,0.41
2021-01-21,14.0,11,0.41
2021-01-21,15.0,4,0.15
2021-01-21,16.0,4,0.15
2021-01-21,17.0,2,0.07
2021-01-21,18.0,4,0.15
2021-01-21,19.0,3,0.11
2021-01-21,20.0,5,0.19
2021-01-21,21.0,4,0.15
2021-01-21,22.0,3,0.11
2021-01-21,23.0,2,0.07
2021-01-21,24.0,3,0.11
2021-01-21,25.0,2,0.07
2021-01-21,26.0,4,0.15
2021-01-21,28.0,4,0.15
2021-01-21,29.0,4,0.15
2021-01-21,30.0,3,0.11
2021-01-21,31.0,1,0.04
2021-01-21,32.0,3,0.11
2021-01-21,33.0,3,0.11
2021-01-21,34.0,5,0.19
2021-01-21,35.0,3,0.11
2021-01-21,36.0,3,0.11
2021-01-21,37.0,3,0.11
2021-01-21,38.0,4,0.15
2021-01-22,0.0,2579,100.0
2021-01-22,1.0,83,3.22
2021-01-22,2.0,39,1.51
2021-01-22,3.0,39,1.51
2021-01-22,4.0,31,1.2
2021-01-22,5.0,19,0.74
2021-01-22,6.0,14,0.54
2021-01-22,7.0,15,0.58
2021-01-22,8.0,5,0.19
2021-01-22,9.0,8,0.31
